443,145.923
444,150.574
445,151.013
446,148.077
447,146.673
448,146.638
449,149.241
450,149.377
451,149.566
452,148.63
453,147.415
454,148.127
455,151.734
456,151.263
457,145.296
458,144.413
459,147.933
460,154.82
461,154.166
462,150.793
463,147.93
464,148.465
465,152.809
466,150.632
467,152.828
468,158.142
469,153.006
470,147.923
471,147.943
472,150.949
473,151.462
474,151.543
475,155.867
476,156.349
477,156.4
478,157.445
479,157.58
480,157.291
481,158.077
482,160.209
483,158.073
484,160.516
485,167.192
486,168.809
487,165.423
488,159.693
489,158.975
490,164.587
491,166.495
492,167.341
493,167.642
494,163.938
495,161.074
496,160.692
497,156.811
498,161.585
499,169.014
500,169.385
501,170.119
502,167.65
503,163.533
504,163.514
505,161.908
506,165.027
507,161.498
508,157.709
509,158.763
510,159.174
511,158.988
512,162.989
513,160.555
514,160.197
515,161.332
516,162.646
517,165.522
518,165.562
519,160.635
520,158.396
521,159.89
522,162.123
523,160.915
524,158.829
525,160.932
526,164.11
527,160.434
528,155.932
529,156.091
530,159.879
531,160.047
532,159.432
533,161.521
534,159.752
535,157.323
536,156.152
537,154.746
538,151.274
539,149.505
540,150.774
541,150.24
542,150.143
543,150.388
544,150.837
545,152.581
546,153.403
547,159.642
548,161.12
549,157.984
550,156.409
551,157.346
552,158.02
553,156.341
554,156.776
555,157.157
556,159.752
557,159.31
558,158.872
559,163.657
560,164.296
561,162.298
562,161.195
563,161.228
564,159.855
565,157.453
566,160.032
567,165.271
568,160.475
569,159.169
570,163.204
571,162.511
572,156.488
573,157.124
574,159.279
575,156.662
576,153.994
577,155.75
578,154.654
579,153.365
580,157.186
581,154.977
582,150.495
583,151.374
584,154.081
585,150.789
586,148.637
587,148.488
588,144.841
589,147.65
590,146.937
591,139.385
592,138.029
593,139.283
594,141.984
595,140.155
596,135.531
597,137.909
598,144.1
599,147.865
600,149.394
601,147.292
602,145.254
603,148.794
604,151.453
605,148.545
606,143.024
607,142.727
608,146.623
609,145.975
610,149.795
611,153.452
612,154.656
613,157.091
614,158.266
615,156.217
616,154.393
617,158.118
618,158.619
619,157.967
620,157.86
621,158.909
622,160.091
623,158.919
624,156.612
625,156.343
626,156.557
627,154.949
628,155.244
629,155.162
630,156.201
631,158.104
632,156.514
633,154.853
634,155.196
635,157.772
636,159.648
637,160.054
638,156.583
639,157.421
640,159.784
641,154.733
642,154.418
643,151.993
644,149.507
645,153.486
646,155.627
647,154.021
648,150.462
649,152.748
650,158.241
651,160.723
652,160.059
653,158.1
654,156.095
655,149.751
656,148.945
657,153.37
658,152.098
659,149.931
660,153.699
661,152.961
662,154.865
663,156.641
664,155.711
665,156.708
666,155.565
667,155.894
668,157.943
669,156.721
670,159.093
671,165.208
672,165.367
673,165.668
674,166.945
675,164.384
676,162.297
677,161.485
678,166.871
679,171.336
680,172.829
681,169.124
682,162.805
683,160.925
684,159.517
685,155.826
686,155.632
687,155.412
688,159.503
689,164.494
690,165.625
691,165.755
692,158.959
693,155.771
694,159.189
695,160.973
696,159.64
697,156.431
698,155.621
699,157.553
700,156.188
701,155.762
702,158.241
703,161.25
704,157.469
705,151.278
706,152.686
707,155.801
708,156.254
709,157.776
710,158.662
711,159.409
712,158.202
713,154.971
714,154.185
715,158.353
716,158.38
717,157.588
718,158.136
719,154.048
720,153.46
721,154.735
722,154.027
723,155.406
724,155.302
725,152.483
726,154.442
727,155.688
728,152.711
729,153.97
730,157.685
731,157.466
732,155.382
733,150.504
734,151.25
735,153.292
736,153.58
737,158.559
738,157.878
739,154.299
740,154.031
741,158.569
742,160.047
743,156.249
744,158.398
745,161.941
746,156.363
747,153.99
748,152.233
749,148.022
750,147.451
751,151.754
752,152.605
753,148.998
754,144.066
755,148.787
756,156.959
757,158.392
758,160.716
759,162.044
760,165.041
761,162.178
762,160.15
763,165.571
764,165.963
765,165.274
766,165.584
767,167.363
768,167.004
769,157.154
770,157.05
771,164.103
772,165.617
773,163.953
774,160.999
775,158.58
776,160.893
777,165.39
778,163.797
779,160.779
780,156.187
781,154.356
782,151.255
783,151.483
784,154.603
785,157.79
786,155.943
787,153.113
788,154.94
789,158.082
790,158.208
791,157.521
792,155.598
793,152.011
794,148.061
795,146.3
796,145.334
797,144.051
798,149.088
799,151.347
800,152.316
801,151.732
802,148.69
803,149.505
804,152.833
805,152.012
806,149.929
807,151.194
808,151.944
809,153.371
810,155.724
811,152.095
812,149.287
813,153.166
814,155.644
815,155.416
816,156.473
817,156.788
818,154.079
819,154.606
820,160.37
821,162.523
822,157.973
823,157.014
824,155.571
825,154.559
826,161.215
827,161.545
828,156.342
829,155.692
830,159.615
831,162.592
832,160.129
833,157.393
834,158.455
835,161.714
836,159.84
837,157.063
838,156.614
839,154.507
840,153.908
841,156.931
842,154.739
843,151.222
844,156.08
845,160.252
846,160.605
847,166.663
848,171.615
849,170.855
850,173.32
851,177.724
852,179.687
853,178.709
854,170.84
855,168.458
856,167.747
857,167.072
858,170.388
859,170.349
860,172.186
861,174.852
862,173.707
863,173.719
864,177.345
865,176.394
866,169.557
867,169.483
868,174.407
869,177.649
870,179.335
871,181.548
872,182.002
873,180.311
874,179.882
875,179.693
876,180.898
877,183.554
878,188.869
879,190.282
880,189.278
881,190.351
882,188.124
883,187.492
884,191.677
885,195.804
886,197.47
887,198.766
888,195.716
889,200.177
890,201.557
891,204.902
892,209.435
893,209.645
894,204.647
895,199.788
896,201.634
897,197.513
898,188.895
899,184.107
900,181.427
901,177.767
902,180.013
903,179.561
904,178.108
905,179.986
906,176.429
907,173.092
908,173.446
909,177.214
910,179.751
911,179.757
912,176.433
913,177.472
914,181.106
915,176.384
916,171.404
917,168.243
918,165.636
919,165.432
920,165.434
921,165.993
922,170.544
923,172.629
924,172.08
925,172.901
926,172.594
927,171.891
928,173.194
929,175.818
930,176.172
931,173.919
932,174.296
933,175.803
934,175.866
935,174.594
936,175.992
937,176.8
938,169.527
