278,24.4714,5.98513
279,21.1875,-5.28859
280,17.8941,-17.5711
281,15.653,-22.4389
282,15.0186,-22.7504
283,13.5769,-27.2591
284,15.7902,-35.5271
285,27.5633,-37.7444
286,42.0274,-32.9843
287,46.9677,-25.7299
288,44.134,-19.6465
289,37.7127,-26.6281
290,30.1536,-40.2995
291,17.7382,-36.7173
292,2.85914,-32.9649
293,-2.93493,-39.5119
294,-5.12384,-31.7307
295,-8.65182,-23.2063
296,-3.41925,-17.9022
297,9.1757,-2.37638
298,15.6226,8.59066
299,16.1059,8.63724
300,20.9913,6.25485
301,31.5174,6.46445
302,36.8334,7.85377
303,35.4743,2.68676
304,32.766,-11.2078
305,27.9544,-20.0592
306,24.0044,-20.2245
307,21.5409,-24.6239
308,19.7624,-29.5855
309,19.5068,-31.3554
310,11.4487,-27.0281
311,-6.31455,-3.75654
312,-18.2418,19.7716
313,-29.7627,18.679
314,-41.8501,6.48416
315,-39.0981,0.603348
316,-23.8819,1.39339
317,-7.57546,5.45684
318,-1.80763,8.36719
319,6.18018,12.0803
320,20.1321,16.6762
321,27.2406,18.5227
322,33.5667,14.832
323,41.6049,3.93929
324,48.4556,-4.9497
325,47.9994,-2.9284
326,40.8354,4.83138
327,30.469,18.3405
328,17.4675,30.9267
329,10.5618,32.4295
330,8.51347,31.1645
331,13.5646,25.6196
332,22.2663,23.0595
333,25.9129,33.9736
334,23.3424,43.1199
335,16.4124,40.8382
336,7.03566,35.361
337,2.2981,29.0585
338,7.5974,22.7915
339,17.4995,20.0545
340,22.0585,13.1574
341,18.4784,4.08136
342,15.1997,2.34638
343,14.5214,6.16955
344,10.6001,9.26362
345,4.39406,5.08216
346,-3.37208,-1.43649
347,-1.60792,-0.0643536
348,13.496,8.55929
349,17.448,16.6118
350,12.3545,21.9961
351,9.81227,26.5121
352,11.7953,29.7249
353,15.3601,23.879
354,11.5186,11.9286
355,5.04412,3.65486
356,6.40778,-1.75241
357,15.265,-9.28821
358,21.8696,-10.0766
359,21.8286,-4.82769
360,18.4881,-3.81376
361,15.6634,-3.82199
362,13.7689,-2.75369
363,14.1927,0.809554
364,22.6131,-1.55703
365,31.9281,-9.93867
366,24.8831,-9.68794
367,17.4741,-5.00728
368,23.9804,-15.0963
369,31.5524,-27.2469
370,35.5562,-31.5118
371,30.3774,-36.615
372,18.0931,-34.9573
373,14.914,-26.8982
374,19.3987,-17.8081
375,24.9236,-9.22233
376,30.8566,-0.803417
377,32.4788,5.0413
378,28.5114,10.6894
379,22.7903,11.143
380,16.961,3.3851
381,14.9846,-2.60105
382,17.0482,-8.15462
383,18.5718,-12.1303
384,18.8215,-12.6684
385,16.5263,-17.2916
386,11.2363,-25.5952
387,8.73784,-29.4127
388,12.9368,-25.5952
389,19.5714,-18.5957
390,18.4152,-13.2829
391,10.6126,-8.03331
392,6.54667,0.694417
393,0.26497,9.07507
394,-14.7406,11.4354
395,-24.7728,3.28512
396,-24.7053,-4.2779
397,-20.3152,-3.43596
398,-19.9234,1.04515
399,-28.0807,7.49914
400,-33.7536,10.0065
401,-37.09,10.0572
402,-41.9682,10.8029
403,-43.6142,5.97115
404,-44.9656,-0.133788
405,-49.7124,-5.32463
406,-47.8264,-9.08858
407,-45.1334,-12.8424
408,-45.307,-24.5928
409,-42.8906,-32.3803
410,-40.4605,-36.5315
411,-34.153,-32.5968
412,-30.1315,-26.7588
413,-30.6324,-23.8886
414,-29.9277,-15.5754
415,-18.9901,-11.5705
416,-1.45453,-9.23893
417,10.5291,-2.07535
418,17.5336,4.77803
419,25.1826,6.70525
420,31.5778,6.14991
421,33.548,6.01354
422,33.0007,7.59587
423,33.6499,11.843
424,33.5631,13.8405
425,26.8101,12.3103
426,17.9765,8.70304
427,11.3865,3.00203
428,7.11395,3.33929
429,7.25848,9.02687
430,13.824,9.75236
431,26.1582,2.38266
432,31.4104,-6.41272
433,25.1822,-7.70892
434,16.1833,-4.41072
435,2.26376,0.411109
436,-12.5392,6.19253
437,-12.9927,9.44687
438,-3.28109,13.0732
439,3.99075,20.2656
440,6.77951,23.9822
441,4.69675,21.1527
442,2.47108,16.6397
443,1.01006,10.3038
444,2.97488,9.99833
445,11.9319,15.1232
446,22.7981,21.4546
447,26.1251,25.8832
448,19.9441,21.9448
449,19.6599,12.8183
450,27.2898,4.0681
451,29.6107,-3.61738
452,31.1152,-11.6632
453,33.8159,-10.2855
454,37.5324,3.42915
455,43.1495,13.103
456,45.2083,13.8369
457,45.6599,14.4061
458,44.1089,15.4571
459,37.9735,17.2006
460,32.2661,23.1937
461,30.3489,28.6443
462,29.4524,28.4759
463,27.336,27.8225
464,20.3218,28.855
465,10.6684,31.3113
466,2.45248,36.1031
467,-5.30272,38.8849
468,-8.89853,38.4468
469,-6.88089,37.5966
470,-0.0949173,37.8935
471,7.24385,38.125
472,9.46817,42.0394
473,14.4201,45.2215
474,17.1271,38.6536
475,6.44957,29.4388
476,-2.21719,23.6117
477,0.491992,24.6717
478,6.32757,28.3874
479,9.32432,29.7799
480,7.41477,31.9594
481,6.83148,32.6399
482,11.6031,27.3333
483,8.92536,21.2446
484,-3.73451,18.8897
485,-3.7471,15.2567
486,9.96325,4.66802
487,20.8049,-5.6141
488,27.1632,-12.4158
489,28.5025,-21.619
490,25.3392,-35.4306
491,23.7206,-44.0336
492,26.6189,-45.1434
493,35.0687,-41.9839
494,41.0664,-37.0843
495,46.8298,-34.9016
496,46.8738,-30.5795
497,37.2105,-30.2159
498,22.4727,-37.3681
499,4.40455,-47.4682
500,1.43591,-49.3515
501,7.38021,-39.7798
502,6.16968,-28.1675
503,6.14712,-13.9665
504,15.4354,-4.21771
505,24.1487,-13.0511
506,21.913,-26.0968
507,11.6503,-31.2524
508,1.92964,-30.6065
509,-2.12825,-29.0262
510,-5.8317,-27.8137
511,-12.4712,-19.5167
512,-15.394,-14.9853
513,-11.5721,-10.2683
514,-4.91175,-1.72044
515,1.943,5.11155
516,9.75636,13.4018
517,17.0207,19.2294
518,25.1255,22.9669
519,36.0878,26.0918
520,39.7738,28.0099
521,32.2061,20.7927
522,18.9981,3.83953
523,12.6237,-5.47239
524,5.5914,-0.936725
525,-7.1181,-2.85536
526,-11.5784,-16.1938
527,-9.62282,-18.9399
528,-5.44678,-12.551
529,-2.96133,-8.30387
530,1.44252,-1.29041
531,10.0243,3.98094
532,17.7563,7.74418
533,21.7455,9.47284
534,20.1205,2.8709
535,13.3921,-6.9588
536,4.28037,-7.42068
537,-0.531411,1.41321
538,-1.45828,11.1144
539,-1.73609,23.2003
540,-3.46024,28.4513
541,-6.79743,21.3615
542,-16.3412,13.2914
543,-28.5546,9.01751
544,-28.1505,6.59277
545,-14.418,-0.0528202
546,1.32352,-12.8972
547,17.3567,-20.5253
548,28.9242,-9.30333
549,28.2449,7.89676
550,25.7853,15.4162
551,24.725,13.6498
552,21.209,4.45257
553,17.0578,-6.48189
554,15.2138,-11.616
555,12.281,-2.08048
556,7.69029,11.8398
557,0.958065,17.0519
558,-4.0872,16.3596
559,-5.7914,12.7336
560,-5.07219,10.1464
561,-1.03917,9.9789
562,6.37906,5.12086
563,10.7537,2.73736
564,2.58111,9.36842
565,-1.84855,10.7791
566,3.80633,3.6808
567,7.7395,-5.87191
568,7.97018,-11.7317
569,7.58217,-8.24376
570,6.36212,2.23232
571,1.59729,4.66553
572,1.72738,-6.13653
573,5.3883,-17.2173
574,8.0289,-19.0888
575,9.39944,-14.4069
576,7.15758,0.168276
577,7.67314,20.8181
578,8.82898,34.0798
579,7.59721,37.4256
580,4.50482,30.6899
581,-0.806466,19.952
582,-2.09167,7.57215
583,-0.438809,-7.26349
584,4.25197,-13.8424
585,12.2065,-12.6321
586,15.354,-8.44456
587,12.0594,2.2725
588,11.5448,11.4441
589,21.6233,10.4587
590,29.6111,-4.67515
591,30.2537,-26.2066
592,29.5064,-34.3998
593,29.3596,-32.203
594,24.8444,-28.6048
595,19.7354,-20.0725
596,23.4902,1.03302
597,29.9678,26.5626
598,27.1211,36.3596
599,22.5803,30.3899
600,26.1315,21.301
601,30.5328,10.4648
602,29.2478,2.6255
603,22.0039,2.83725
604,12.7182,6.29041
605,8.32519,8.2598
606,8.73227,8.47334
607,10.2801,6.82037
608,13.1495,0.105196
609,15.0154,-7.20487
610,15.7481,-4.55943
611,15.9885,5.43769
612,14.4819,13.7581
613,11.0079,16.7013
614,9.20684,14.5477
615,11.6503,6.13531
616,17.8118,-3.61011
617,22.0488,-6.54862
618,22.3584,-6.3272
619,22.6512,-6.2586
620,23.0388,-6.3025
621,22.1859,-4.03238
622,15.7951,5.26514
623,6.072,9.52293
624,0.423841,4.56666
625,-0.834857,0.361177
626,3.94774,3.22548
627,14.2941,9.93378
628,24.4536,11.9026
629,34.3802,11.4423
630,43.4696,7.11336
631,47.5296,3.4261
632,48.0945,3.56367
633,44.4405,7.90275
634,44.4214,15.6129
635,48.1119,18.5625
636,43.236,19.3647
637,40.6763,20.1216
638,47.8201,18.1302
639,51.6469,18.9813
640,42.3862,27.5073
641,31.5348,29.5647
642,28.3151,30.4666
643,26.3936,38.9
644,26.5128,46.9071
645,22.9214,52.3963
646,8.7699,56.234
647,1.17825,53.3821
648,1.65388,48.0748
649,-3.85726,48.0862
650,-4.77818,49.1491
651,2.4547,54.5426
652,3.21807,57.6981
653,-1.422,61.5636
654,-3.16463,63.7394
655,-1.96692,36.1957
656,-0.305754,-11.5835
657,-0.827499,-57.359
658,-0.0804697,-68.0903
659,-8.59056,-54.7264
660,-20.5519,-52.1665
661,-16.3058,-46.4599
662,-12.7384,-42.1858
663,-17.5917,-28.1199
664,-23.936,-5.52232
665,-23.7549,9.02011
666,-18.8388,11.1411
667,-13.1801,5.1024
668,-10.4728,9.64244
669,-15.6257,16.9052
670,-19.3939,15.6831
671,-24.3474,15.1862
672,-27.8924,11.3792
673,-24.7098,10.6324
674,-26.9707,16.6571
675,-26.2261,15.7986
676,-14.8742,10.1782
677,-3.93929,8.25244
678,2.11705,11.8047
679,7.92159,16.9093
680,15.5537,18.2762
681,14.3127,12.1446
682,10.869,-1.12496
683,23.8286,-13.4778
684,42.7615,-13.3197
685,50.7039,-6.83484
686,41.9574,-4.26617
687,23.5383,-5.51075
688,12.0384,-10.7923
689,10.4368,-18.9259
690,8.65905,-24.082
691,-4.01857,-20.6297
692,-15.135,-16.1893
693,-16.1976,-15.2505
694,-14.332,-11.7528
695,-14.8189,-4.24895
696,-18.4389,3.79615
697,-18.535,7.71413
698,-12.7779,6.2549
699,-4.44602,1.43839
700,4.49622,-3.48508
701,14.4214,-6.50143
702,29.5498,-8.48362
703,43.6417,-13.0938
704,49.0601,-23.1873
705,48.5965,-23.4739
706,38.3064,-3.97173
707,27.3991,20.1036
708,26.9603,31.5313
709,41.0843,33.0935
710,59.1298,28.4367
711,57.9607,25.6071
712,40.8612,28.3393
713,25.8966,26.21
714,16.0898,16.7201
715,9.28749,8.88239
716,13.081,1.38984
717,16.1458,-15.4163
718,11.9026,-21.0116
719,6.81109,-6.88489
720,0.829354,8.28323
721,2.31345,17.3679
722,10.31,22.0749
723,15.7901,21.3663
724,13.435,14.8434
725,6.31551,6.89668
726,1.18469,3.65305
727,-2.42326,4.8211
728,-3.46857,4.13093
729,-0.284946,-2.11687
730,0.256064,-10.8665
731,-2.76767,-18.4074
732,-1.52342,-24.5285
733,-0.0402018,-22.0699
734,3.98309,-13.6564
735,11.3519,-8.38573
736,16.1438,-5.71526
737,20.5626,-4.03715
738,20.8985,-2.22901
739,18.6585,-0.929427
740,17.1885,0.988804
741,11.6353,7.03449
742,4.55697,14.6366
743,1.34873,19.7031
744,0.850164,20.2595
745,3.53625,19.8217
746,9.90463,24.0312
747,15.8622,24.7394
748,17.4198,20.0846
749,16.1307,9.57514
750,15.6512,-10.5208
751,11.9595,-20.4838
752,12.3506,-15.8793
753,20.3964,-10.319
754,26.7186,-6.381
755,29.4893,-2.59943
756,26.8177,4.4086
757,28.5303,22.1563
758,34.6738,41.4407
759,31.5742,23.7339
760,24.2654,-21.8602
761,22.0276,-46.4052
762,22.1735,-49.1903
763,23.4265,-44.085
764,29.2101,-30.3208
765,42.2397,-15.2578
766,53.0197,-7.37158
767,51.2205,-4.86481
768,43.7591,-2.51746
769,36.8925,-7.4606
770,35.9713,-15.719
771,38.9293,-17.2675
772,36.5915,-21.1068
773,34.0175,-25.3958
774,34.1813,-25.5551
775,38.1757,-16.1306
776,49.0573,-3.5524
777,52.9689,-0.597243
778,49.9566,-1.30483
779,45.2327,-2.89412
780,31.1914,-7.66491
781,17.2338,-13.9187
782,7.33493,-14.7472
783,-4.95489,-16.3586
784,-10.6691,-19.8647
785,-3.57058,-19.7214
786,7.1959,-20.6594
787,10.5897,-22.6294
788,8.90455,-18.723
789,13.4915,-13.3077
790,22.3278,-12.8897
791,21.3137,-11.0004
792,5.51266,-2.82921
793,-4.4547,8.71204
794,-7.52404,20.5218
795,-18.3339,32.5253
796,-26.1987,32.9101
797,-26.3582,22.5387
798,-30.2781,17.7358
799,-32.8318,17.0142
800,-32.848,11.3498
801,-34.5276,6.68608
802,-25.286,4.61259
803,-6.03762,0.79719
804,3.83599,-4.18254
805,4.98423,-2.42206
806,5.82249,6.86966
807,4.7127,13.3037
808,8.45915,18.2085
809,14.9668,20.2825
810,26.5548,16.2746
811,41.0467,14.0048
812,46.4659,15.0257
813,42.5965,24.5108
814,38.8168,38.5353
815,35.3401,33.7185
816,25.6518,16.7363
817,16.8283,-2.02607
818,19.4151,-7.12229
819,33.419,-0.753732
820,46.6064,6.50241
821,46.2195,14.7986
822,39.572,17.7301
823,38.1018,13.8732
824,31.0707,6.19789
825,16.3275,1.85089
826,7.53246,6.3101
827,9.27213,13.7563
828,17.584,8.68836
829,13.1528,-2.75754
830,0.220029,-7.34208
831,-2.49433,-12.3292
832,-4.38052,-25.083
833,-12.0387,-28.6503
834,-14.8365,-19.2897
835,-9.75602,-17.6793
836,-6.63575,-24.3739
837,-2.52156,-22.1714
838,1.65912,-16.3293
839,-7.98706,-16.9668
840,-22.0793,-14.0503
841,-27.3443,-4.78556
842,-26.6462,5.8032
843,-26.1558,16.3375
844,-20.7971,22.6163
845,-9.96275,19.7933
846,-5.04892,12.1991
847,-7.92122,3.97421
848,-20.2465,0.456389
849,-25.2739,1.00851
850,-27.1085,3.17409
851,-29.2626,15.1545
852,-20.4464,28.1316
853,-5.65303,33.8034
854,11.9478,42.9408
855,29.2001,49.8638
856,39.4124,31.6895
857,34.5353,-6.02371
858,26.2482,-31.0247
859,33.1655,-32.6891
860,52.9119,-25.5104
861,67.8996,-18.5333
862,61.7664,-16.1413
863,46.2317,-23.6145
864,41.9705,-26.8885
865,45.617,-16.738
866,43.7026,-6.04903
867,43.3514,-4.55937
868,45.1613,-5.89768
869,43.0619,-7.44577
870,40.466,-6.30392
871,38.9532,-2.09324
872,37.1431,0.264404
873,32.0562,4.65606
874,25.84,10.9208
875,25.935,10.6298
876,30.7539,7.65748
877,27.3489,6.56936
878,17.9409,0.847286
879,8.39338,-9.25041
880,7.30016,-23.0704
881,14.7803,-34.1768
882,22.6329,-41.1551
883,30.3385,-45.6994
884,39.4217,-39.6656
885,40.8141,-32.9896
886,34.5939,-29.7353
887,32.8583,-25.0335
888,39.6705,-30.7493
889,49.3405,-42.3492
890,52.8175,-46.1562
891,50.4912,-39.6682
892,43.4491,-33.1826
893,36.1468,-37.2854
894,33.419,-41.3089
895,30.1191,-32.4152
896,33.3098,-16.5464
897,42.3263,-6.22728
898,51.6568,-0.923516
899,53.7382,0.0662141
900,44.339,1.08572
901,38.0688,11.9207
902,35.6534,23.6111
903,29.5524,20.1186
904,20.0802,18.5746
905,13.5365,19.7449
906,16.0859,11.6148
907,26.8848,0.801578
908,42.2698,2.07096
909,59.4472,11.7101
910,59.9828,18.018
911,47.321,23.6443
912,35.4958,25.0676
913,26.5169,29.3453
914,28.8837,32.4498
915,40.8195,29.2321
916,52.8787,23.3153
917,54.8173,8.0615
918,51.9998,-10.1149
919,52.4089,-26.2355
920,48.7613,-31.2785
921,39.8289,-24.0336
922,39.9101,-21.0953
923,38.8257,-20.0901
924,28.4932,-15.6126
925,20.8775,-12.3474
926,19.2394,-6.91621
927,19.1879,-1.29823
928,18.2957,0.21779
929,16.6566,1.50885
930,16.2853,2.67642
931,17.9765,3.40009
932,19.8509,7.98766
933,21.905,11.759
934,26.1632,8.15533
935,32.5409,2.7771
936,34.1639,-0.848098
937,32.3294,-7.56211
938,34.3875,-14.5905
939,35.3098,-12.1568
940,24.8102,-2.53169
941,16.9653,2.78057
942,17.5517,2.684
943,19.1142,7.28761
944,21.5452,13.9704
945,22.0593,16.6261
946,15.251,19.2134
947,8.3868,22.5414
948,12.6489,16.8409
949,20.9506,2.52904
950,28.8704,-7.05094
951,36.6337,-10.8437
952,36.4371,-9.22836
953,29.3987,-6.9544
954,24.4017,-8.11646
955,21.5637,-10.2606
956,20.0702,-12.9845
957,23.6955,-7.08723
958,32.205,3.63377
959,39.4596,11.551
960,40.0035,15.438
961,35.4074,14.2234
962,24.2583,7.22938
963,11.6769,-10.0306
964,16.4654,-22.8252
965,31.8186,-24.6975
966,39.1185,-24.7778
967,40.4566,-18.204
968,39.7101,-9.22901
969,36.1178,-5.40102
970,29.4559,-2.57557
971,19.5698,1.11179
972,18.7257,1.16064
973,21.1477,-0.0436822
974,16.5619,5.85797
975,19.5228,19.0923
976,21.887,43.8137
977,22.2682,54.3617
978,30.9784,40.9448
979,43.6954,26.7024
980,58.3852,16.5176
981,66.0086,13.2337
982,61.5616,12.7412
983,57.8783,12.3441
984,51.9314,8.52989
985,41.8682,5.51778
986,31.1919,4.01734
987,23.2721,1.93125
988,21.866,1.78717
989,13.342,0.145318
990,-4.7736,-9.99427
991,-18.2857,-19.2832
992,-21.828,-20.3409
993,-19.5976,-19.4299
994,-14.4606,-14.898
995,-0.342089,-7.88474
996,14.8731,-12.2784
997,15.1596,-26.3945
998,6.79811,-39.6403
999,0.604223,-41.1288
1000,-1.024,-25.4858
